code;name;rama_ids/code;rama_ids/name;cargos_ids/code;cargos_ids/name;cargos_ids/value
A16;TURISMO Y ALIMENTACIÓN;A1608551004;ESTABLECIMIENTOS  QUE PRESTAN SERVICIOS DE ALOJAMIENTO TURÍSTICO,;1608551004248;AYUDANTE DE COCINA / CARNICERO (Establecimientos categoria Segunda);396,6800
A16;TURISMO Y ALIMENTACIÓN;A1608551004;ESTABLECIMIENTOS  QUE PRESTAN SERVICIOS DE ALOJAMIENTO TURÍSTICO,;1608551004249;AYUDANTE DE PANADERIA / PASTELERIA (Establecimientos categoria Segunda);396,6800
A16;TURISMO Y ALIMENTACIÓN;A1608551004;ESTABLECIMIENTOS  QUE PRESTAN SERVICIOS DE ALOJAMIENTO TURÍSTICO,;1608551004250;CHEQUEADORA / EMPACADORA DE LAVANDERIA (Establecimientos categoria Segunda);396,6800
A16;TURISMO Y ALIMENTACIÓN;A1608551004;ESTABLECIMIENTOS  QUE PRESTAN SERVICIOS DE ALOJAMIENTO TURÍSTICO,;1608551004252;LAVADORA / PLANCHADORA A MANO (Establecimientos categoria Segunda);396,6800
A16;TURISMO Y ALIMENTACIÓN;A1608551004;ESTABLECIMIENTOS  QUE PRESTAN SERVICIOS DE ALOJAMIENTO TURÍSTICO,;1608551004254;VALET (Establecimientos categoría Segunda);396,6800
A16;TURISMO Y ALIMENTACIÓN;A1608551004;ESTABLECIMIENTOS  QUE PRESTAN SERVICIOS DE ALOJAMIENTO TURÍSTICO,;1608551004255;AYUDANTE DE LAVANDERIA (Establecimientos categoría Segunda);396,6800
A16;TURISMO Y ALIMENTACIÓN;A1608551004;ESTABLECIMIENTOS  QUE PRESTAN SERVICIOS DE ALOJAMIENTO TURÍSTICO,;1608551004256;AYUDANTE DE ROPERIA (Establecimientos categoría Segunda);396,6800
A16;TURISMO Y ALIMENTACIÓN;A1608551004;ESTABLECIMIENTOS  QUE PRESTAN SERVICIOS DE ALOJAMIENTO TURÍSTICO,;1608551004257;AYUDANTE DE SALONERO (Establecimientos categoría Segunda);396,6800
A16;TURISMO Y ALIMENTACIÓN;A1608551004;ESTABLECIMIENTOS  QUE PRESTAN SERVICIOS DE ALOJAMIENTO TURÍSTICO,;1608551004258;BOTONES (Establecimientos categoría Segunda);396,6800
A16;TURISMO Y ALIMENTACIÓN;A1608551004;ESTABLECIMIENTOS  QUE PRESTAN SERVICIOS DE ALOJAMIENTO TURÍSTICO,;1608551004260;CAMARERO DE AREAS DE CIRCULACION (Establecimientos categoria Segunda);396,6800
A16;TURISMO Y ALIMENTACIÓN;A1608551004;ESTABLECIMIENTOS  QUE PRESTAN SERVICIOS DE ALOJAMIENTO TURÍSTICO,;1608551004261;POCILLERO (Establecimientos categoría Segunda);396,6800
A16;TURISMO Y ALIMENTACIÓN;A1608551004;ESTABLECIMIENTOS  QUE PRESTAN SERVICIOS DE ALOJAMIENTO TURÍSTICO,;1608551004262;AYUDANTE DE BARMAN (Establecimientos categoría Tercera y Cuarta);396,2900
A16;TURISMO Y ALIMENTACIÓN;A1608551004;ESTABLECIMIENTOS  QUE PRESTAN SERVICIOS DE ALOJAMIENTO TURÍSTICO,;1608551004263;AYUDANTE DE COCINA / CARNICERO (Establecimientos categoria Tercera y Cuarta);396,2900
A16;TURISMO Y ALIMENTACIÓN;A1608551004;ESTABLECIMIENTOS  QUE PRESTAN SERVICIOS DE ALOJAMIENTO TURÍSTICO,;1608551004264;AYUDANTE DE PANADERIA / PASTELERIA (Establecimientos categoria Tercera y Cuarta);396,2900
A16;TURISMO Y ALIMENTACIÓN;A1608551004;ESTABLECIMIENTOS  QUE PRESTAN SERVICIOS DE ALOJAMIENTO TURÍSTICO,;1608551004265;CHEQUEADORA / EMPACADORA DE LAVANDERIA (Establecimientos categoria Tercera y Cuarta);396,2900
A16;TURISMO Y ALIMENTACIÓN;A1608551004;ESTABLECIMIENTOS  QUE PRESTAN SERVICIOS DE ALOJAMIENTO TURÍSTICO,;1608551004267;LAVADORA / PLANCHADORA A MANO (Establecimientos categoria Tercera y Cuarta);396,2900
A16;TURISMO Y ALIMENTACIÓN;A1608551004;ESTABLECIMIENTOS  QUE PRESTAN SERVICIOS DE ALOJAMIENTO TURÍSTICO,;1608551004269;VALET (Establecimientos categoría Tercera y Cuarta);396,2900
A16;TURISMO Y ALIMENTACIÓN;A1608551004;ESTABLECIMIENTOS  QUE PRESTAN SERVICIOS DE ALOJAMIENTO TURÍSTICO,;1608551004270;AYUDANTE DE LAVANDERIA (Establecimientos categoria Tercera y Cuarta);396,2900
A16;TURISMO Y ALIMENTACIÓN;A1608551004;ESTABLECIMIENTOS  QUE PRESTAN SERVICIOS DE ALOJAMIENTO TURÍSTICO,;1608551004271;AYUDANTE DE ROPERIA (Establecimientos categoria Tercera y Cuarta);396,2900
A16;TURISMO Y ALIMENTACIÓN;A1608551004;ESTABLECIMIENTOS  QUE PRESTAN SERVICIOS DE ALOJAMIENTO TURÍSTICO,;1608551004272;AYUDANTE DE SALONERO (Establecimientos categoria Tercera y Cuarta);396,2900
A16;TURISMO Y ALIMENTACIÓN;A1608551004;ESTABLECIMIENTOS  QUE PRESTAN SERVICIOS DE ALOJAMIENTO TURÍSTICO,;1608551004273;BOTONES (Establecimientos categoría Tercera y Cuarta);396,2900
A16;TURISMO Y ALIMENTACIÓN;A1608551004;ESTABLECIMIENTOS  QUE PRESTAN SERVICIOS DE ALOJAMIENTO TURÍSTICO,;1608551004275;CAMARERO DE AREAS DE CIRCULACION (Establecimientos categoria Tercera y Cuarta);396,2900
A16;TURISMO Y ALIMENTACIÓN;A1608551004;ESTABLECIMIENTOS  QUE PRESTAN SERVICIOS DE ALOJAMIENTO TURÍSTICO,;1608551004276;POCILLERO (Establecimientos categoría Tercera y Cuarta);396,2900
A16;TURISMO Y ALIMENTACIÓN;A1608551004;ESTABLECIMIENTOS  QUE PRESTAN SERVICIOS DE ALOJAMIENTO TURÍSTICO,;1608551004277;BARISTA (Establecimientos categoria Lujo);398,2600
A16;TURISMO Y ALIMENTACIÓN;A1608551004;ESTABLECIMIENTOS  QUE PRESTAN SERVICIOS DE ALOJAMIENTO TURÍSTICO,;1608551004278;BARISTA (Establecimientos categoria Primera);397,8600
A16;TURISMO Y ALIMENTACIÓN;A1608551004;ESTABLECIMIENTOS  QUE PRESTAN SERVICIOS DE ALOJAMIENTO TURÍSTICO,;1608551004279;BARISTA (Establecimientos categoria Segunda);397,4700
A16;TURISMO Y ALIMENTACIÓN;A1608551004;ESTABLECIMIENTOS  QUE PRESTAN SERVICIOS DE ALOJAMIENTO TURÍSTICO,;1608551004280;BARISTA (Establecimientos categoria Tercera y Cuarta);397,0800
A16;TURISMO Y ALIMENTACIÓN;A1608551004;ESTABLECIMIENTOS  QUE PRESTAN SERVICIOS DE ALOJAMIENTO TURÍSTICO,;1608551004281;ASISTENTE HOTELERO (Establecimientos categoria Lujo);398,6500
A16;TURISMO Y ALIMENTACIÓN;A1608551004;ESTABLECIMIENTOS  QUE PRESTAN SERVICIOS DE ALOJAMIENTO TURÍSTICO,;1608551004282;ASISTENTE HOTELERO (Establecimientos categoria Primera);398,2600
A16;TURISMO Y ALIMENTACIÓN;A1608551004;ESTABLECIMIENTOS  QUE PRESTAN SERVICIOS DE ALOJAMIENTO TURÍSTICO,;1608551004283;ASISTENTE HOTELERO (Establecimientos categoria Segunda);397,8600
A16;TURISMO Y ALIMENTACIÓN;A1608551004;ESTABLECIMIENTOS  QUE PRESTAN SERVICIOS DE ALOJAMIENTO TURÍSTICO,;1608551004284;ASISTENTE HOTELERO (Establecimientos categoria Tercera y Cuarta);397,4700
A16;TURISMO Y ALIMENTACIÓN;A1608552002;ESTABLECIMIENTOS  QUE PRESTAN SERVICIOS DE COMIDAS Y BEBIDAS.;1608552002277;CHEF DE COCINA (Establecimientos categoria Lujo);399,8300
A16;TURISMO Y ALIMENTACIÓN;A1608552002;ESTABLECIMIENTOS  QUE PRESTAN SERVICIOS DE COMIDAS Y BEBIDAS.;1608552002278;PANADERO / PASTELERO (Establecimientos categoria Lujo);399,8300
A16;TURISMO Y ALIMENTACIÓN;A1608552002;ESTABLECIMIENTOS  QUE PRESTAN SERVICIOS DE COMIDAS Y BEBIDAS.;1608552002279;CHEF DE COCINA (Establecimientos categoria Primera);399,4400
A16;TURISMO Y ALIMENTACIÓN;A1608552002;ESTABLECIMIENTOS  QUE PRESTAN SERVICIOS DE COMIDAS Y BEBIDAS.;1608552002280;CHEF DE COCINA (Establecimientos categoria Segunda);399,0400
A16;TURISMO Y ALIMENTACIÓN;A1608552002;ESTABLECIMIENTOS  QUE PRESTAN SERVICIOS DE COMIDAS Y BEBIDAS.;1608552002281;PANADERO / PASTELERO (Establecimientos categoría Primera);399,4400
A16;TURISMO Y ALIMENTACIÓN;A1608552002;ESTABLECIMIENTOS  QUE PRESTAN SERVICIOS DE COMIDAS Y BEBIDAS.;1608552002282;PANADERO / PASTELERO (Establecimientos categoría Segunda);399,0400
A16;TURISMO Y ALIMENTACIÓN;A1608552002;ESTABLECIMIENTOS  QUE PRESTAN SERVICIOS DE COMIDAS Y BEBIDAS.;1608552002283;CHEF DE COCINA (Establecimientos categoria Tercera y Cuarta);398,6500
A16;TURISMO Y ALIMENTACIÓN;A1608552002;ESTABLECIMIENTOS  QUE PRESTAN SERVICIOS DE COMIDAS Y BEBIDAS.;1608552002284;PANADERO / PASTELERO (Establecimientos categoria Tercera y Cuarta);398,6500
A16;TURISMO Y ALIMENTACIÓN;A1608552002;ESTABLECIMIENTOS  QUE PRESTAN SERVICIOS DE COMIDAS Y BEBIDAS.;1608552002285;COCINERO POLIVALENTE (Establecimientos categoría Lujo);399,4400
A16;TURISMO Y ALIMENTACIÓN;A1608552002;ESTABLECIMIENTOS  QUE PRESTAN SERVICIOS DE COMIDAS Y BEBIDAS.;1608552002286;COCINERO POLIVALENTE (Establecimientos categoría Primera);399,0400
A16;TURISMO Y ALIMENTACIÓN;A1608552002;ESTABLECIMIENTOS  QUE PRESTAN SERVICIOS DE COMIDAS Y BEBIDAS.;1608552002287;COCINERO POLIVALENTE (Establecimientos categoría Segunda);398,6500
A16;TURISMO Y ALIMENTACIÓN;A1608552002;ESTABLECIMIENTOS  QUE PRESTAN SERVICIOS DE COMIDAS Y BEBIDAS.;1608552002288;COCINERO POLIVALENTE (Establecimientos categoria Tercera y Cuarta);398,2600
A16;TURISMO Y ALIMENTACIÓN;A1608552002;ESTABLECIMIENTOS  QUE PRESTAN SERVICIOS DE COMIDAS Y BEBIDAS.;1608552002289;COCINERO / SALSERO (COCINA FRIA) (Establecimientos categoria Lujo);399,4400
A16;TURISMO Y ALIMENTACIÓN;A1608552002;ESTABLECIMIENTOS  QUE PRESTAN SERVICIOS DE COMIDAS Y BEBIDAS.;1608552002290;COCINERO / SALSERO (COCINA FRIA) (Establecimientos categoria Primera);399,0400
A16;TURISMO Y ALIMENTACIÓN;A1608552002;ESTABLECIMIENTOS  QUE PRESTAN SERVICIOS DE COMIDAS Y BEBIDAS.;1608552002291;COMPRADOR / ALMACENISTA (Establecimientos categoria Lujo);398,6500
A16;TURISMO Y ALIMENTACIÓN;A1608552002;ESTABLECIMIENTOS  QUE PRESTAN SERVICIOS DE COMIDAS Y BEBIDAS.;1608552002292;COCINERO / SALSERO (COCINA FRIA) (Establecimientos categoria Segunda);398,6500
A16;TURISMO Y ALIMENTACIÓN;A1608552002;ESTABLECIMIENTOS  QUE PRESTAN SERVICIOS DE COMIDAS Y BEBIDAS.;1608552002293;COMPRADOR / ALMACENISTA (Establecimientos categoria Primera);398,2600
A16;TURISMO Y ALIMENTACIÓN;A1608552002;ESTABLECIMIENTOS  QUE PRESTAN SERVICIOS DE COMIDAS Y BEBIDAS.;1608552002294;COMPRADOR / ALMACENISTA (Establecimientos categoria Segunda);397,8600
A16;TURISMO Y ALIMENTACIÓN;A1608552002;ESTABLECIMIENTOS  QUE PRESTAN SERVICIOS DE COMIDAS Y BEBIDAS.;1608552002295;COCINERO / SALSERO (COCINA FRIA) (Establecimientos categoria Tercera y Cuarta);398,2600
A16;TURISMO Y ALIMENTACIÓN;A1608552002;ESTABLECIMIENTOS  QUE PRESTAN SERVICIOS DE COMIDAS Y BEBIDAS.;1608552002296;COMPRADOR / ALMACENISTA (Establecimientos categoria Tercera y Cuarta);397,4700
A16;TURISMO Y ALIMENTACIÓN;A1608552002;ESTABLECIMIENTOS  QUE PRESTAN SERVICIOS DE COMIDAS Y BEBIDAS.;1608552002297;MAITRE (Establecimientos categoría Lujo);399,0400
A16;TURISMO Y ALIMENTACIÓN;A1608552002;ESTABLECIMIENTOS  QUE PRESTAN SERVICIOS DE COMIDAS Y BEBIDAS.;1608552002298;MAITRE (Establecimientos categoría Primera);398,6500
A16;TURISMO Y ALIMENTACIÓN;A1608552002;ESTABLECIMIENTOS  QUE PRESTAN SERVICIOS DE COMIDAS Y BEBIDAS.;1608552002299;MAITRE (Establecimientos categoría Segunda);398,2600
A16;TURISMO Y ALIMENTACIÓN;A1608552002;ESTABLECIMIENTOS  QUE PRESTAN SERVICIOS DE COMIDAS Y BEBIDAS.;1608552002300;MAITRE (Establecimientos categoría Tercera y Cuarta);397,8600
A16;TURISMO Y ALIMENTACIÓN;A1608552002;ESTABLECIMIENTOS  QUE PRESTAN SERVICIOS DE COMIDAS Y BEBIDAS.;1608552002301;CAJERO CERTIFICADO (Establecimientos categoría Lujo);398,6500
A16;TURISMO Y ALIMENTACIÓN;A1608552002;ESTABLECIMIENTOS  QUE PRESTAN SERVICIOS DE COMIDAS Y BEBIDAS.;1608552002302;CAJERO CERTIFICADO (Establecimientos categoría Primera);398,2600
A16;TURISMO Y ALIMENTACIÓN;A1608552002;ESTABLECIMIENTOS  QUE PRESTAN SERVICIOS DE COMIDAS Y BEBIDAS.;1608552002303;CAJERO CERTIFICADO (Establecimientos categoría Segunda);397,8600
A16;TURISMO Y ALIMENTACIÓN;A1608552002;ESTABLECIMIENTOS  QUE PRESTAN SERVICIOS DE COMIDAS Y BEBIDAS.;1608552002304;CAJERO CERTIFICADO (Establecimientos categoría Tercera y Cuarta);397,4700
A16;TURISMO Y ALIMENTACIÓN;A1608552002;ESTABLECIMIENTOS  QUE PRESTAN SERVICIOS DE COMIDAS Y BEBIDAS.;1608552002305;SALONERO POLIVALENTE (Establecimientos categoría Lujo);398,2600
A16;TURISMO Y ALIMENTACIÓN;A1608552002;ESTABLECIMIENTOS  QUE PRESTAN SERVICIOS DE COMIDAS Y BEBIDAS.;1608552002306;SALONERO POLIVALENTE (Establecimientos categoría Primera);397,8600
A16;TURISMO Y ALIMENTACIÓN;A1608552002;ESTABLECIMIENTOS  QUE PRESTAN SERVICIOS DE COMIDAS Y BEBIDAS.;1608552002307;SALONERO POLIVALENTE (Establecimientos categoría Segunda);397,4700
A16;TURISMO Y ALIMENTACIÓN;A1608552002;ESTABLECIMIENTOS  QUE PRESTAN SERVICIOS DE COMIDAS Y BEBIDAS.;1608552002308;SALONERO POLIVALENTE (Establecimientos categoria Tercera y Cuarta);397,0800
A16;TURISMO Y ALIMENTACIÓN;A1608552002;ESTABLECIMIENTOS  QUE PRESTAN SERVICIOS DE COMIDAS Y BEBIDAS.;1608552002309;SOMMELIER / SERVICIO DE VINOS Y LICORES (Establecimientos categoria Lujo);398,2600
A16;TURISMO Y ALIMENTACIÓN;A1608552002;ESTABLECIMIENTOS  QUE PRESTAN SERVICIOS DE COMIDAS Y BEBIDAS.;1608552002310;SOMMELIER / SERVICIO DE VINOS Y LICORES (Establecimientos categoria Primera);397,8600
A16;TURISMO Y ALIMENTACIÓN;A1608552002;ESTABLECIMIENTOS  QUE PRESTAN SERVICIOS DE COMIDAS Y BEBIDAS.;1608552002311;SOMMELIER / SERVICIO DE VINOS Y LICORES (Establecimientos categoria Segunda);397,4700
A16;TURISMO Y ALIMENTACIÓN;A1608552002;ESTABLECIMIENTOS  QUE PRESTAN SERVICIOS DE COMIDAS Y BEBIDAS.;1608552002312;SOMMELIER / SERVICIO DE VINOS Y LICORES (Establecimientos categoria Tercera y Cuarta);397,0800
A16;TURISMO Y ALIMENTACIÓN;A1608552002;ESTABLECIMIENTOS  QUE PRESTAN SERVICIOS DE COMIDAS Y BEBIDAS.;1608552002313;BARMAN (Establecimientos categoría Lujo);398,2600
A16;TURISMO Y ALIMENTACIÓN;A1608552002;ESTABLECIMIENTOS  QUE PRESTAN SERVICIOS DE COMIDAS Y BEBIDAS.;1608552002314;CAPITAN DE SALONEROS (Establecimientos categoría Lujo);398,2600
A16;TURISMO Y ALIMENTACIÓN;A1608552002;ESTABLECIMIENTOS  QUE PRESTAN SERVICIOS DE COMIDAS Y BEBIDAS.;1608552002315;SALONERO BILINGÜE (Establecimientos categoría Lujo);398,2600
A16;TURISMO Y ALIMENTACIÓN;A1608552002;ESTABLECIMIENTOS  QUE PRESTAN SERVICIOS DE COMIDAS Y BEBIDAS.;1608552002316;BARMAN (Establecimientos categoría Primera);397,8600
A16;TURISMO Y ALIMENTACIÓN;A1608552002;ESTABLECIMIENTOS  QUE PRESTAN SERVICIOS DE COMIDAS Y BEBIDAS.;1608552002317;CAPITAN DE SALONEROS (Establecimientos categoría Primera);397,8600
A16;TURISMO Y ALIMENTACIÓN;A1608552002;ESTABLECIMIENTOS  QUE PRESTAN SERVICIOS DE COMIDAS Y BEBIDAS.;1608552002318;SALONERO BILINGÜE (Establecimientos categoría Primera);397,8600
A16;TURISMO Y ALIMENTACIÓN;A1608552002;ESTABLECIMIENTOS  QUE PRESTAN SERVICIOS DE COMIDAS Y BEBIDAS.;1608552002319;BARMAN (Establecimientos categoría Segunda);397,4700
A16;TURISMO Y ALIMENTACIÓN;A1608552002;ESTABLECIMIENTOS  QUE PRESTAN SERVICIOS DE COMIDAS Y BEBIDAS.;1608552002320;HORNERO DE  PIZZAS (Establecimientos categoría Lujo);398,2600
A16;TURISMO Y ALIMENTACIÓN;A1608552002;ESTABLECIMIENTOS  QUE PRESTAN SERVICIOS DE COMIDAS Y BEBIDAS.;1608552002321;CAPITAN DE SALONEROS (Establecimientos categoría Segunda);397,4700
A16;TURISMO Y ALIMENTACIÓN;A1608552002;ESTABLECIMIENTOS  QUE PRESTAN SERVICIOS DE COMIDAS Y BEBIDAS.;1608552002322;CARNICERO / PARRILLERO (Establecimientos categoría Lujo);398,2600
A16;TURISMO Y ALIMENTACIÓN;A1608552002;ESTABLECIMIENTOS  QUE PRESTAN SERVICIOS DE COMIDAS Y BEBIDAS.;1608552002323;HORNERO DE  POLLOS  (Establecimientos categoría Lujo);398,2600
A16;TURISMO Y ALIMENTACIÓN;A1608552002;ESTABLECIMIENTOS  QUE PRESTAN SERVICIOS DE COMIDAS Y BEBIDAS.;1608552002324;SALONERO (Establecimientos categoría Lujo);398,2600
A16;TURISMO Y ALIMENTACIÓN;A1608552002;ESTABLECIMIENTOS  QUE PRESTAN SERVICIOS DE COMIDAS Y BEBIDAS.;1608552002325;SALONERO BILINGÜE (Establecimientos categoría Segunda);397,4700
A16;TURISMO Y ALIMENTACIÓN;A1608552002;ESTABLECIMIENTOS  QUE PRESTAN SERVICIOS DE COMIDAS Y BEBIDAS.;1608552002326;HORNERO DE  PIZZAS (Establecimientos categoría Primera);397,8600
A16;TURISMO Y ALIMENTACIÓN;A1608552002;ESTABLECIMIENTOS  QUE PRESTAN SERVICIOS DE COMIDAS Y BEBIDAS.;1608552002327;CARNICERO / PARRILLERO (Establecimientos categoría Primera);397,8600
A16;TURISMO Y ALIMENTACIÓN;A1608552002;ESTABLECIMIENTOS  QUE PRESTAN SERVICIOS DE COMIDAS Y BEBIDAS.;1608552002328;HORNERO DE  POLLOS  (Establecimientos categoría Primera);397,8600
A16;TURISMO Y ALIMENTACIÓN;A1608552002;ESTABLECIMIENTOS  QUE PRESTAN SERVICIOS DE COMIDAS Y BEBIDAS.;1608552002329;SALONERO (Establecimientos categoría Primera);397,8600
A16;TURISMO Y ALIMENTACIÓN;A1608552002;ESTABLECIMIENTOS  QUE PRESTAN SERVICIOS DE COMIDAS Y BEBIDAS.;1608552002330;HORNERO DE  PIZZAS (Establecimientos categoría Segunda);397,4700
A16;TURISMO Y ALIMENTACIÓN;A1608552002;ESTABLECIMIENTOS  QUE PRESTAN SERVICIOS DE COMIDAS Y BEBIDAS.;1608552002331;BARMAN (Establecimientos categoría Tercera y Cuarta);397,0800
A16;TURISMO Y ALIMENTACIÓN;A1608552002;ESTABLECIMIENTOS  QUE PRESTAN SERVICIOS DE COMIDAS Y BEBIDAS.;1608552002332;CARNICERO / PARRILLERO (Establecimientos categoría Segunda);397,4700
A16;TURISMO Y ALIMENTACIÓN;A1608552002;ESTABLECIMIENTOS  QUE PRESTAN SERVICIOS DE COMIDAS Y BEBIDAS.;1608552002333;HORNERO DE  POLLOS  (Establecimientos categoría Segunda);397,4700
A16;TURISMO Y ALIMENTACIÓN;A1608552002;ESTABLECIMIENTOS  QUE PRESTAN SERVICIOS DE COMIDAS Y BEBIDAS.;1608552002334;SALONERO (Establecimientos categoría Segunda);397,4700
A16;TURISMO Y ALIMENTACIÓN;A1608552002;ESTABLECIMIENTOS  QUE PRESTAN SERVICIOS DE COMIDAS Y BEBIDAS.;1608552002335;CAPITAN DE SALONEROS (Establecimientos categoria Tercera y Cuarta);397,0800
A16;TURISMO Y ALIMENTACIÓN;A1608552002;ESTABLECIMIENTOS  QUE PRESTAN SERVICIOS DE COMIDAS Y BEBIDAS.;1608552002336;SALONERO BILINGÜE (Establecimientos categoría Tercera y Cuarta);397,0800
A16;TURISMO Y ALIMENTACIÓN;A1608552002;ESTABLECIMIENTOS  QUE PRESTAN SERVICIOS DE COMIDAS Y BEBIDAS.;1608552002337;HORNERO DE  PIZZAS (Establecimientos categoría Tercera y Cuarta);397,0800
A16;TURISMO Y ALIMENTACIÓN;A1608552002;ESTABLECIMIENTOS  QUE PRESTAN SERVICIOS DE COMIDAS Y BEBIDAS.;1608552002338;CARNICERO / PARRILLERO (Establecimientos categoria Tercera y Cuarta);397,0800
A16;TURISMO Y ALIMENTACIÓN;A1608552002;ESTABLECIMIENTOS  QUE PRESTAN SERVICIOS DE COMIDAS Y BEBIDAS.;1608552002339;HORNERO DE  POLLOS  (Establecimientos categoria Tercera y Cuarta);397,0800
A16;TURISMO Y ALIMENTACIÓN;A1608552002;ESTABLECIMIENTOS  QUE PRESTAN SERVICIOS DE COMIDAS Y BEBIDAS.;1608552002340;SALONERO (Establecimientos categoría Tercera y Cuarta);397,0800
A16;TURISMO Y ALIMENTACIÓN;A1608552002;ESTABLECIMIENTOS  QUE PRESTAN SERVICIOS DE COMIDAS Y BEBIDAS.;1608552002341;AYUDANTE DE COMPRAS / AYUDANTE DE ALMACENISTA (Establecimientos categoria Lujo);397,8600
A16;TURISMO Y ALIMENTACIÓN;A1608552002;ESTABLECIMIENTOS  QUE PRESTAN SERVICIOS DE COMIDAS Y BEBIDAS.;1608552002344;AYUDANTE DE COMPRAS / AYUDANTE DE ALMACENISTA (Establecimientos categoria Primera);397,4700
A16;TURISMO Y ALIMENTACIÓN;A1608552002;ESTABLECIMIENTOS  QUE PRESTAN SERVICIOS DE COMIDAS Y BEBIDAS.;1608552002347;AYUDANTE DE COMPRAS / AYUDANTE DE ALMACENISTA (Establecimientos categoria Segunda);397,0800
A16;TURISMO Y ALIMENTACIÓN;A1608552002;ESTABLECIMIENTOS  QUE PRESTAN SERVICIOS DE COMIDAS Y BEBIDAS.;1608552002350;AYUDANTE DE COMPRAS / AYUDANTE DE ALMACENISTA (Establecimientos categoria Tercera y Cuarta);396,6800
A16;TURISMO Y ALIMENTACIÓN;A1608552002;ESTABLECIMIENTOS  QUE PRESTAN SERVICIOS DE COMIDAS Y BEBIDAS.;1608552002353;PLANCHERO (Establecimientos categoría Lujo);397,4700
A16;TURISMO Y ALIMENTACIÓN;A1608552002;ESTABLECIMIENTOS  QUE PRESTAN SERVICIOS DE COMIDAS Y BEBIDAS.;1608552002354;AYUDANTE DE COCINA (Establecimientos categoría Lujo);397,4700
A16;TURISMO Y ALIMENTACIÓN;A1608552002;ESTABLECIMIENTOS  QUE PRESTAN SERVICIOS DE COMIDAS Y BEBIDAS.;1608552002355;AYUDANTE DE PANADERIA / PASTELERIA (Establecimientos categoria Lujo);397,4700
A16;TURISMO Y ALIMENTACIÓN;A1608552002;ESTABLECIMIENTOS  QUE PRESTAN SERVICIOS DE COMIDAS Y BEBIDAS.;1608552002356;AYUDANTE DE SALONERO (Establecimientos categoría Lujo);397,4700
A16;TURISMO Y ALIMENTACIÓN;A1608552002;ESTABLECIMIENTOS  QUE PRESTAN SERVICIOS DE COMIDAS Y BEBIDAS.;1608552002357;POCILLERO (Establecimientos categoría Lujo);397,4700
A16;TURISMO Y ALIMENTACIÓN;A1608552002;ESTABLECIMIENTOS  QUE PRESTAN SERVICIOS DE COMIDAS Y BEBIDAS.;1608552002358;PLANCHERO (Establecimientos categoría Primera);397,0800
A16;TURISMO Y ALIMENTACIÓN;A1608552002;ESTABLECIMIENTOS  QUE PRESTAN SERVICIOS DE COMIDAS Y BEBIDAS.;1608552002359;AYUDANTE DE COCINA (Establecimientos categoría Primera);397,0800
A16;TURISMO Y ALIMENTACIÓN;A1608552002;ESTABLECIMIENTOS  QUE PRESTAN SERVICIOS DE COMIDAS Y BEBIDAS.;1608552002360;AYUDANTE DE PANADERIA / PASTELERIA (Establecimientos categoria Primera);397,0800
A16;TURISMO Y ALIMENTACIÓN;A1608552002;ESTABLECIMIENTOS  QUE PRESTAN SERVICIOS DE COMIDAS Y BEBIDAS.;1608552002361;AYUDANTE DE SALONERO (Establecimientos categoría Primera);397,0800
A16;TURISMO Y ALIMENTACIÓN;A1608552002;ESTABLECIMIENTOS  QUE PRESTAN SERVICIOS DE COMIDAS Y BEBIDAS.;1608552002362;POCILLERO (Establecimientos categoría Primera);397,0800
A16;TURISMO Y ALIMENTACIÓN;A1608552002;ESTABLECIMIENTOS  QUE PRESTAN SERVICIOS DE COMIDAS Y BEBIDAS.;1608552002363;PLANCHERO (Establecimientos categoría Segunda);396,6800
A16;TURISMO Y ALIMENTACIÓN;A1608552002;ESTABLECIMIENTOS  QUE PRESTAN SERVICIOS DE COMIDAS Y BEBIDAS.;1608552002364;AYUDANTE DE COCINA (Establecimientos categoría Segunda);396,6800
A16;TURISMO Y ALIMENTACIÓN;A1608552002;ESTABLECIMIENTOS  QUE PRESTAN SERVICIOS DE COMIDAS Y BEBIDAS.;1608552002365;AYUDANTE DE PANADERIA / PASTELERIA (Establecimientos categoria Segunda);396,6800
A16;TURISMO Y ALIMENTACIÓN;A1608552002;ESTABLECIMIENTOS  QUE PRESTAN SERVICIOS DE COMIDAS Y BEBIDAS.;1608552002366;AYUDANTE DE SALONERO (Establecimientos categoría Segunda);396,6800
A16;TURISMO Y ALIMENTACIÓN;A1608552002;ESTABLECIMIENTOS  QUE PRESTAN SERVICIOS DE COMIDAS Y BEBIDAS.;1608552002367;POCILLERO (Establecimientos categoría Segunda);396,6800
A16;TURISMO Y ALIMENTACIÓN;A1608552002;ESTABLECIMIENTOS  QUE PRESTAN SERVICIOS DE COMIDAS Y BEBIDAS.;1608552002368;PLANCHERO (Establecimientos categoría Tercera y Cuarta);396,2900
A16;TURISMO Y ALIMENTACIÓN;A1608552002;ESTABLECIMIENTOS  QUE PRESTAN SERVICIOS DE COMIDAS Y BEBIDAS.;1608552002369;AYUDANTE DE COCINA (Establecimientos categoría Tercera y Cuarta);396,2900
A16;TURISMO Y ALIMENTACIÓN;A1608552002;ESTABLECIMIENTOS  QUE PRESTAN SERVICIOS DE COMIDAS Y BEBIDAS.;1608552002370;AYUDANTE DE PANADERIA / PASTELERIA (Establecimientos categoria Tercera y Cuarta);396,2900
